Year,squirrel_id,taglft,tagrt,gr,locx,locy,reflo,sq_fate,2nd?,Confirmed present,OBS 1,Date 1,Date 2,CA1,CA2,Width,Length,No_Quad,Quad_area,Q1A_old,Q1A_new,Q1B_old,Q1B_new,Q2A_old,Q2A_new,Q2B_old,Q2B_new,Q3A_old,Q3A_new,Q3B_old,Q3B_new,Q4A_old,Q4A_new,Q4B_old,Q4B_new,total_old,total_new,
2018,21007,M3219,M0264,KL,F.0,18.6,F18.,1,N,Y,,16-Sep,20-Sep,1,1,705,650,8,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018,21350,H4745,H4746,KL,F.0,6.4,F6.,1,N,Y,,16-Sep,20-Sep,4,4,705,780,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,21022,M0693,M0694,KL,F.1,8,F8,1,N,Y,,16-Sep,19-Sep,1,1,445,755,8,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
2018,23565,F9207,F9208,KL,E.9,9.6,F9,18,N,Y,,16-Sep,19-Sep,1,1,360,470,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,21329,H4128,H4129,KL,G.5,17.9,G.18,1,N,Y,,16-Sep,20-Sep,2,2,395,1180,8,0.9,0,4,0,0,0,5,0,2,0,0,3,0,0,0,0,0,3,11,
2018,20836,H4974,H4285,KL,G.3,2,G.2,1,N,Y,,16-Sep,20-Sep,1,2,635,765,8,0.9,8,0,2,0,3,0,0,0,2,0,0,0,1,0,0,0,16,0,
2018,21387,H4736,M0994,KL,G.5,6.5,G.6.,1,N,Y,,16-Sep,20-Sep,2,1,430,767,8,0.9,0,0,0,0,2,0,2,0,0,0,1,0,0,34,0,0,5,34,
2018,23525,F9496,F9497,KL,G.1,3.6,G3.,18,N,Y,,16-Sep,20-Sep,1,1,637,865,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,
2018,20864,H4582,H4583,KL,G.0,5,G5,1,N,Y,,16-Sep,20-Sep,3,3,520,675,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23532,F9468,F9469,KL,H.4,4,H.4,18,N,Y,,16-Sep,22-Sep,1,1,412,795,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
2018,20688,H4627,H4628,KL,H.0,0.9,H1,1,N,Y,,16-Sep,22-Sep,2,3,575,775,8,0.9,0,0,0,3,0,0,0,0,0,0,0,0,0,30,0,0,0,33,
2018,19981,H3866,H3867,KL,H.0,11.2,H11,1,N,Y,,16-Sep,20-Sep,3,3,425,705,8,0.9,16,135,0,0,75,0,0,0,3,0,0,0,0,0,0,0,94,135,
2018,19882,H3739,H4954,KL,H.1,12.4,H12,1,N,N,,16-Sep,20-Sep,1,1,465,620,8,0.9,0,0,0,0,0,0,0,0,1,0,2,0,1,0,5,0,9,0,
2018,21513,M1805,H4304,KL,G.9,14.9,H15,1,N,Y,,16-Sep,20-Sep,3,4,485,572,8,0.9,0,0,0,0,7,61,0,0,0,0,3,0,0,0,1,0,11,61,
2018,21239,H4163,H4164,KL,H.0,18.4,H18.,1,N,Y,,16-Sep,20-Sep,1,2,450,585,8,0.9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,
2018,20297,M3213,H3426,KL,H.3,6.2,H6,1,N,N,,16-Sep,22-Sep,1,1,495,965,8,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
2018,21331,H2417,H4113,KL,H.0,9,H9,1,N,,,16-Sep,22-Sep,3,4,500,848,8,0.9,0,0,0,18,0,0,0,0,2,0,0,0,3,0,1,0,6,18,
2018,22297,M3220,M3622,KL,I.6,16,I.16,1,N,Y,,16-Sep,22-Sep,1,1,490,687,8,0.9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,
2018,23418,F9203,F9204,KL,I.7,20.4,I.20.,18,N,Y,,16-Sep,22-Sep,1,1,750,584,8,0.9,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,5,0,
2018,23419,F9205,F9206,KL,I.4,21.2,I21,18,N,Y,,16-Sep,22-Sep,1,1,505,485,8,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,
2018,20295,H3430,H3431,KL,I.4,5.8,I.5.,19,N,Y,,16-Sep,22-Sep,1,1,532,634,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,
2018,20295,H3430,H3431,KL,I.6,6.3,I.6.,19,Y,N,,16-Sep,22-Sep,1,1,405,554,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,19984,M5315,H3865,KL,H.9,10.9,I11,1,N,Y,,16-Sep,22-Sep,1,1,788,1112,8,0.9,0,0,0,0,0,0,0,0,1,0,1,0,4,0,44,0,50,0,
2018,19983,H0184,M0464,KL,I.0,11.5,I11.,1,N,Y,,16-Sep,22-Sep,1,1,485,486,8,0.9,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11,0,
2018,23027,M4978,M2600,KL,I.2,2.6,I2.,1,N,Y,,16-Sep,22-Sep,4,4,580,738,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,
2018,23456,F9297,F9298,KL,I.4,5,I5,18,N,Y,,16-Sep,22-Sep,1,1,505,597,8,0.9,0,0,3,0,0,0,0,0,0,0,2,0,6,0,5,0,16,0,
2018,21368,M0976,M0977,KL,J.7,19,J.19,1,N,Y,,16-Sep,22-Sep,1,1,480,545,8,0.9,0,0,0,0,0,0,0,0,5,4,4,0,36,1,0,0,45,5,
2018,20220,H4424,H4425,KL,J.5,20.5,J.20.,2,N,Y,,16-Sep,22-Sep,1,1,380,465,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23466,F9292,F9293,KL,J.3,6.7,J.6.,18,N,Y,,16-Sep,22-Sep,1,1,500,645,8,0.9,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,5,0,
2018,21222,M0555,M0556,KL,J.7,9,J.9,1,N,,,16-Sep,22-Sep,3,3,615,593,8,0.9,0,0,0,0,0,19,0,0,8,12,4,3,0,0,1,0,13,34,
2018,19880,H3828,H2553,KL,J.0,1,J1,2,N,Y,,16-Sep,22-Sep,1,2,596,705,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,20686,H4629,F9999,KL,J.8,1.6,J2,1,N,Y,,16-Sep,22-Sep,1,1,531,610,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23466,F9292,F9293,KL,J.0,8,J8,14,N,N,,16-Sep,22-Sep,1,1,370,520,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23352,M5858,F8368,KL,K.3,20,K.20,1,N,Y,,16-Sep,22-Sep,1,1,520,515,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,22778,M4617,M4618,KL,K.2,15.5,K.15.,1,N,Y,,16-Sep,23-Sep,2,2,355,405,8,0.9,0,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,11,
2018,21215,M1000,H4157,KL,K.1,17.5,K17.,1,N,,,16-Sep,23-Sep,1,2,256,335,8,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
2018,20866,M0376,M0377,KL,K.0,6.2,K6,1,N,,,16-Sep,23-Sep,2,3,707,624,8,0.9,0,0,0,0,0,2,0,0,1,0,34,0,0,0,0,0,35,2,
2018,20191,H4013,H4014,KL,K.1,7.6,K7.,1,N,Y,,16-Sep,23-Sep,1,1,505,696,8,0.9,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,10,
2018,20077,H3694,H3695,KL,L.2,12,L.12,1,N,N,,16-Sep,23-Sep,1,1,442,545,8,0.9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,6,0,
2018,19846,H2995,H3827,KL,L.6,15,L.15,1,N,Y,,16-Sep,23-Sep,1,1,638,634,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
2018,21993,M1491,M1492,KL,L.3,16.8,L.17,1,N,,,16-Sep,23-Sep,2,2,552,455,8,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
2018,20685,H4634,H4635,KL,L.5,0.9,L.0.,2,N,Y,,16-Sep,23-Sep,2,1,455,500,8,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
2018,21223,M0551,M0552,KL,K.9,9.8,L10,1,N,Y,,16-Sep,23-Sep,2,1,572,606,8,0.9,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,6,0,
2018,21216,H4158,H4159,KL,K.6,10.5,L11,1,N,,,16-Sep,23-Sep,3,2,545,865,8,0.9,0,0,0,0,0,0,0,0,4,0,0,0,1,1,17,0,22,1,
2018,23378,M5982,M5983,KL,M.1,10.1,M10,18,N,N,,16-Sep,23-Sep,1,1,424,565,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,
2018,22994,M4940,M4941,KL,M.0,7,M7,1,N,Y,,16-Sep,23-Sep,1,1,454,573,8,0.9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,
2018,19706,H3301,H3302,KL,N.3,10.5,N.10.,1,N,Y,,16-Sep,23-Sep,1,1,260,515,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23760,M3782,M5036,KL,N.4,2.4,N.2.,18,N,Y,,16-Sep,23-Sep,1,1,554,415,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,
2018,22657,M4624,M4625,KL,N.3,6.4,N.6.,1,N,Y,,16-Sep,23-Sep,1,1,341,434,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,22759,M4630,M3212,KL,N.1,1.3,N1.,1,N,Y,,16-Sep,23-Sep,1,1,476,525,8,0.9,0,0,2,0,0,0,0,0,3,0,4,0,0,84,0,0,9,84,
2018,23320,M2264,M5961,KL,N.0,8.6,N8.,1,N,Y,,16-Sep,23-Sep,1,1,395,476,8,0.9,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,
2018,20804,H4561,H4562,KL,O.5,8,O.8,1,N,Y,,16-Sep,23-Sep,1,1,387,428,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,21276,M2773,H4222,KL,O.0,1,O1,1,N,Y,,16-Sep,23-Sep,2,3,950,735,8,0.9,0,1,0,0,0,0,0,0,3,0,12,0,7,0,0,0,22,1,
2018,12653,F8926,F7492,KL,P.0,2.7,P.3,1,N,Y,,16-Sep,23-Sep,1,1,273,325,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,20756,H4287,H4047,KL,P.0,1,P1,1,N,Y,,16-Sep,23-Sep,1,1,305,470,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23460,H1711,H1712,SU,-3,15.5,-315,1,N,,,17-Sep,26-Sep,2,3,460,710,8,0.9,21,4,0,0,0,0,0,0,0,0,0,0,24,39,44,0,89,43,
2018,23796,F9360,F9361,SU,-2.3,19,-219,18,N,,,17-Sep,26-Sep,1,1,500,456,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,13095,H1092,M3206,SU,-1,16.9,-117,1,N,,,17-Sep,26-Sep,1,3,470,677,8,0.9,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,6,0,
2018,22373,M2828,M2829,SU,-1,3,-13,1,N,,,16-Sep,27-Sep,1,2,640,770,8,0.9,0,0,0,0,0,0,1,0,0,0,2,0,4,0,1,0,8,0,
2018,21043,H4749,H4750,SU,-3.6,4.1,-3.4,1,N,Y,,16-Sep,27-Sep,1,2,418,422,8,0.9,32,0,0,0,0,0,70,0,0,0,4,0,12,0,0,0,118,0,
2018,23199,M4822,M4823,SU,-2.4,6.1,-2.6,2,N,,,16-Sep,27-Sep,1,2,443,752,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23669,F9445,F9446,SU,-2.6,20.2,-2.20,18,N,,,17-Sep,26-Sep,1,1,671,755,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23459,M5162,F7735,SU,-2.5,19,-2.19,1,N,,,17-Sep,26-Sep,3,3,630,753,8,0.9,4,0,0,0,0,6,0,0,7,2,0,0,0,4,2,0,13,12,
2018,20353,H4790,H4791,SU,0.5,18.9,-0.19,1,N,,,17-Sep,26-Sep,1,1,310,490,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,20825,H4206,H4207,SU,0.5,3,0.3,1,N,,,16-Sep,27-Sep,2,3,650,728,8,0.9,0,0,0,0,0,0,0,0,1,3,0,7,0,0,48,0,49,10,
2018,20060,H4647,H4648,SU,-1.3,4.5,-1.4.,1,N,,,16-Sep,27-Sep,1,3,449,717,8,0.9,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,5,0,
2018,23194,H1709,H1710,SU,-3.4,17.4,-3.17.,18,N,,,19-Sep,26-Sep,1,1,520,675,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,22449,M2926,M3800,SU,A.0,17.1,A17,1,N,Y,,16-Sep,26-Sep,1,1,357,595,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,21495,M2510,H4339,SU,A.0,7,A7,1,N,Y,,16-Sep,27-Sep,1,1,354,747,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,
2018,23300,M5376,M5377,SU,B.5,1,B.1,2,N,,,16-Sep,26-Sep,1,1,274,495,8,0.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,
2018,20939,H4863,H4864,SU,B.7,10.7,B.10.,1,N,,,16-Sep,27-Sep,1,1,623,868,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,
2018,20447,-,H4517,SU,B.5,12.5,B.12.,1,N,,,16-Sep,27-Sep,1,4,650,598,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,21985,M1903,M1904,SU,B.0,15.6,B15.,1,N,Y,,16-Sep,26-Sep,1,2,645,540,8,0.9,1,0,58,0,15,0,0,0,0,0,0,0,2,0,2,0,78,0,
2018,19537,H2806,M0620,SU,A.9,5.8,B6,1,N,Y,,16-Sep,27-Sep,3,3,795,728,8,0.9,2,0,1,0,0,0,0,0,14,0,0,1,6,0,0,0,23,1,
2018,21868,M1111,M3215,SU,B.2,7.4,B7.,2,N,Y,,16-Sep,27-Sep,1,1,615,685,8,0.9,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,
2018,20950,M0340,M0341,SU,B.9,18,C18,1,N,Y,,16-Sep,26-Sep,4,4,678,676,8,0.9,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,
2018,22605,M3204,M3205,SU,D.5,17.3,D.17.,1,N,N,,16-Sep,26-Sep,1,1,520,530,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,21488,H4301,H4302,SU,D.0,10.4,D10.,2,N,Y,,16-Sep,26-Sep,1,1,410,405,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23629,M5880,M5881,SU,D.0,14.9,D15,1,N,N,,16-Sep,26-Sep,1,1,420,1050,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,
2018,20940,H4861,H4862,SU,D.0,9,D9,1,N,,,16-Sep,26-Sep,1,1,505,850,8,0.9,0,0,1,0,0,0,0,0,0,0,1,0,4,0,20,0,26,0,
2018,20495,H4228,H4229,SU,E.3,1.5,E.1.,1,N,Y,,16-Sep,26-Sep,4,4,664,830,8,0.9,2,0,0,0,11,27,0,0,3,12,0,1,3,0,0,0,19,40,
2018,21279,-,H4235,SU,E.4,4.5,E.4.,1,N,Y,,16-Sep,26-Sep,1,1,250,335,8,0.9,0,0,0,0,0,0,0,0,0,23,0,0,5,59,0,0,5,82,
2018,23697,F9356,M3240,SU,E.4,6,E.6,1,Y,N,,16-Sep,26-Sep,1,1,478,650,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,13438,H1955,H1956,SU,E.0,11.5,E11.,1,N,Y,,16-Sep,26-Sep,1,1,380,456,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23624,M5518,M5520,SU,F.0,12.6,F12,18,N,Y,,16-Sep,26-Sep,2,2,471,574,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,22469,M2310,M2311,SU,G.5,1,G.1,1,Y,N,,16-Sep,26-Sep,1,1,480,585,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23646,M1949,M1950,SU,G.5,14.5,G.14.,1,N,Y,,16-Sep,26-Sep,1,1,475,900,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,
2018,21277,H4219,-,SU,G.5,16,G.16,1,N,,,16-Sep,26-Sep,2,2,510,805,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,
2018,22194,M3649,M3650,SU,G.0,2.8,G3,1,N,Y,,16-Sep,26-Sep,4,4,702,807,8,0.9,5,0,0,0,2,0,107,0,1,0,2,0,0,0,0,0,117,0,
2018,20342,H4622,M3207,SU,G.1,5.5,G5.,1,N,Y,,16-Sep,26-Sep,4,3,744,809,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,2,16,0,0,3,16,
2018,20942,M0872,M5877,SU,G.0,8,G8,1,N,Y,,16-Sep,26-Sep,3,3,852,700,8,0.9,0,0,0,0,0,6,0,0,11,7,0,0,31,0,2,0,44,13,
2018,20235,H4530,H4531,SU,H.7,12.1,H.12,1,N,Y,,17-Sep,25-Sep,4,4,763,765,8,0.9,0,0,5,2,0,0,0,0,9,10,0,0,8,0,9,0,31,12,
2018,22982,M0974,M0975,SU,H.5,9.6,H.9.,18,N,Y,,17-Sep,25-Sep,1,1,436,576,8,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,
2018,22445,M2813,M2814,SU,I.2,14.4,I14.,2,N,,,17-Sep,25-Sep,1,2,586,630,8,0.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,5,1,
2018,21281,H4237,H4743,SU,J.8,10.5,J.10.,1,N,Y,,17-Sep,25-Sep,4,4,800,1185,8,0.9,1,0,0,0,0,0,0,0,14,0,1,0,18,2,0,0,34,2,
2018,23189,M4201,M4202,SU,J.3,2.7,J.2.,1,N,Y,,17-Sep,25-Sep,3,4,420,843,8,0.9,93,38,0,0,121,29,15,0,0,0,1,2,5,0,2,0,237,69,
2018,22236,F9358,M4016,SU,J.7,4.4,J.4,18,N,Y,,17-Sep,25-Sep,2,2,423,742,8,0.9,1,0,0,0,0,1,0,0,1,12,1,0,6,0,0,0,9,13,
2018,20945,M0257,M0258,SU,J.0,0.9,J1,1,N,Y,,17-Sep,25-Sep,3,3,497,427,8,0.9,0,4,0,18,0,0,0,0,0,0,0,0,1,0,0,0,1,22,
2018,19611,H3041,H3042,SU,K.4,1.3,K.1,1,N,Y,,17-Sep,24-Sep,1,1,734,805,8,0.9,0,0,0,0,0,14,0,11,0,0,0,0,1,0,0,0,1,25,
2018,12180,F7672,F7673,SU,K.4,15,K.15,1,N,Y,,17-Sep,25-Sep,1,1,614,647,8,0.9,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,
2018,23670,M5101,M5154,SU,K.0,12,K12,1,N,,,17-Sep,25-Sep,1,1,352,375,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,22062,M2476,M2475,SU,K.0,6.6,K6.,1,N,Y,,17-Sep,25-Sep,3,2,623,874,8,0.9,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,
2018,21395,H4341,H4342,SU,L.5,13.6,L.14,1,N,Y,,17-Sep,25-Sep,1,1,522,726,8,0.9,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,
2018,10043,H2516,H1078,SU,L.0,10.4,L10.,1,N,,,17-Sep,25-Sep,1,1,594,560,8,0.9,0,0,0,1,1,0,0,0,2,0,2,0,0,0,1,0,6,1,
2018,19601,H2801,H2802,SU,M.2,1.9,M2,1,N,Y,,17-Sep,25-Sep,4,3,708,743,8,0.9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,
2018,20523,H4343,H4202,SU,L.8,4.4,M4.,1,N,Y,,17-Sep,25-Sep,4,4,694,605,8,0.9,55,0,89,14,0,0,0,1,1,0,0,0,0,0,7,0,152,15,
2018,13129,H1184,F5634,SU,N.0,5.5,N5.,1,N,Y,,17-Sep,25-Sep,1,1,568,648,8,0.9,0,26,0,0,0,0,0,0,3,42,0,0,0,0,0,0,3,68,
2018,21676,M1772,M1773,SU,N.4,7,N7.,2,N,,,17-Sep,25-Sep,1,2,766,1100,8,0.9,0,0,0,0,0,0,0,0,1,0,0,22,3,0,1,1,5,23,
2018,23128,-,M2608,SU,M.9,9.3,N9,2,N,Y,,17-Sep,25-Sep,2,1,480,755,8,0.9,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,9,0,13,
2018,21031,F9351,H4210,SU,O.0,11,O11,1,N,Y,,17-Sep,25-Sep,3,4,490,625,8,0.9,7,0,0,0,103,0,0,1,0,0,0,0,3,6,3,0,116,7,
2018,22495,M2375,M2376,SU,N.8,8.1,O8,1,N,Y,,17-Sep,25-Sep,1,1,318,300,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
2018,22591,M2558,M2559,SU,P.1,3.1,P3,2,N,Y,,17-Sep,24-Sep,1,3,778,711,8,0.9,26,0,0,0,28,0,3,0,0,0,0,0,1,0,5,0,63,0,
2018,20948,-,M0037,SU,P.0,5,P5,1,N,Y,,17-Sep,24-Sep,2,2,812,765,8,0.9,1,0,1,3,3,95,0,0,0,4,0,0,2,0,14,0,21,102,
2018,22358,M2805,M2806,SU,Q.3,6.9,Q7,1,N,Y,,17-Sep,24-Sep,2,2,694,707,8,0.9,0,12,1,0,0,0,1,0,0,22,1,0,6,13,0,0,9,47,
2018,19875,H2967,H2968,SU,P.9,8.8,Q9,1,N,Y,,17-Sep,24-Sep,2,2,897,770,8,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
2018,22517,M2382,M2383,SU,R.7,2,R.2,1,N,,,17-Sep,24-Sep,4,4,762,666,8,0.9,0,32,2,0,3,0,0,0,0,0,1,0,2,0,0,0,8,32,
2018,19832,F9353,H3183,SU,R.5,10.9,R11,2,N,Y,,17-Sep,24-Sep,1,1,570,457,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018,23672,M3232,F9357,SU,S.3,1.8,S1,1,N,Y,,17-Sep,24-Sep,1,1,695,605,8,0.9,0,0,0,1,0,0,0,0,8,0,2,1,0,0,0,0,10,2,
2018,21273,-,M0602,SU,R.9,7.8,S8,1,N,N,,17-Sep,24-Sep,1,1,832,675,8,0.9,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,
2018,20200,M0993,H4619,SU,T.6,4.3,T.4,1,N,Y,,17-Sep,24-Sep,1,1,884,584,8,0.9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,
2018,21865,M1255,M1256,SU,T.6,7.5,T.7.,1,N,N,,17-Sep,24-Sep,1,1,956,885,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,
2018,22425,M4174,M4175,SU,T.0,3,T3,1,N,Y,,17-Sep,24-Sep,1,1,813,575,8,0.9,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,6,2,
2018,21169,H4211,H4212,SU,U.0,5.5,U5.,1,N,Y,,17-Sep,24-Sep,1,1,837,580,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,,,,KL,-7.4,13.4,-713,1,N,Yes,SGD,2017-09-19,2017-09-19,1,3,470,800,8,0.9,0,66,0,3,0,0,0,2,0,0,0,0,3,13,0,7,3,91,
2017,,,,KL,-7.2,11.1,-711,19,Y,Yes,SGD,2017-09-19,2017-09-20,1,1,500,670,8,0.9,6,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,13,0,
2017,,,,KL,-6.4,12.4,-612,1,N,Yes,SGD,2017-09-19,2017-09-20,3,4,360,740,8,0.9,11,0,5,1,0,0,1,1,0,0,0,16,4,83,5,4,26,105,
2017,,,,KL,-6.2,9.8,-610,1,N,Yes,SGD,2017-09-19,2017-09-20,1,1,510,790,8,0.9,1,0,3,1,1,1,4,0,0,0,1,0,0,0,0,0,10,2,
2017,,,,KL,-5.0,15.7,-515,1,N,Yes,SGD,2017-09-19,2017-09-20,1,1,500,540,8,0.9,0,0,0,0,4,2,8,24,0,0,0,0,0,0,0,4,12,30,
2017,,,,KL,-5.3,12.8,-513,2,N,Yes,SGD,2017-09-19,2017-09-20,2,2,520,660,8,0.9,3,0,0,52,0,1,0,0,0,0,2,0,3,0,0,0,8,53,
2017,,,,KL,-4.7,11.7,-512,1,N,Yes,SGD,2017-09-19,2017-09-20,3,5,800,910,8,0.9,0,44,1,0,13,19,1,0,74,0,2,0,23,1,0,29,114,93,
2017,,,,KL,-4.1,13.3,-413,1,N,Yes,SGD,2017-09-19,2017-09-20,1,3,470,580,8,0.9,0,2,0,0,9,0,0,0,2,4,5,0,29,3,10,0,55,9,
2017,,,,KL,-3,13,-313,1,N,Yes,SGD,2017-09-19,2017-09-21,1,1,380,1250,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,,,,KL,-3.0,12.2,-312,18,N,No,SGD,2017-09-19,2017-09-20,1,1,360,560,8,0.9,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,
2017,,,,KL,-3.1,10.1,-310,1,N,Yes,SGD,2017-09-19,2017-09-21,2,1,470,1370,8,0.9,0,3,2,0,0,0,0,0,4,0,5,0,2,0,7,0,20,3,
2017,,,,KL,-2.0,15.0,-215,7,N,Yes,SGD,2017-09-19,,1,DUPLICATE,,,,0.9,,,,,,,,,,,,,,,,,0,0,
2017,,,,KL,-2.0,15.0,-215,1,N,Yes,SGD,2017-09-19,2017-09-21,1,1,370,460,8,0.9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,
2017,,,,KL,-2.0,12.2,-212,1,N,Yes,SGD,2017-09-19,2017-09-21,1,2,350,680,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
2017,,,,KL,-2.4,11.0,-211,1,N,No,SGD,2017-09-19,2017-09-21,1,1,480,640,8,0.9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,
2017,,,,KL,-1.2,14.5,-114.,1,N,No,SGD,2017-09-19,2017-09-21,4,4,540,760,8,0.9,2,39,2,8,0,1,0,0,1,26,0,0,2,7,0,1,7,82,
2017,,,,KL,-1.0,13.3,-113,18,N,Yes,SGD,2017-09-19,2017-09-21,2,1,440,710,8,0.9,0,13,0,0,1,3,0,0,1,0,0,0,6,4,0,0,8,20,
